ID,Life expectancy
263,61.75577395236487
264,64.04590448286079
265,71.14492196956846
266,67.63450248859841
267,63.231017953270644
268,60.815413865425526
269,63.684895286874415
270,59.08685775953442
271,67.63945836597749
272,74.9018278859109
273,81.70912454752794
274,80.06719510021567
275,62.085156888322715
276,54.97484616168528
277,74.11880150136977
278,74.15372906775744
279,68.86459966050361
280,67.3090324234647
281,72.43796715904558
282,56.861860114438805
283,74.11803293108018
284,72.3646374630655
285,70.58555255696052
286,78.77254157424109
287,59.36474276548342
288,74.32921554770431
289,71.9004001745592
290,71.0509389678125
291,73.20145557930144
292,74.34667288376778
293,61.19699831308967
294,69.28688493385518
295,69.55901670329915
296,71.88371891604288
297,63.10640880389853
298,65.28855560915251
299,67.89221784235599
300,70.8036410894504
301,69.31111676527442
302,69.95085658252476
303,60.366383371513244
304,69.96351411712172
305,72.38452749061474
306,70.21490086623486
307,62.13646773525884
308,61.954944498950326
309,74.53910598317485
310,79.71575247828385
311,70.49776382147066
312,79.64285458026569
313,66.36170448967991
314,70.83770238238564
315,73.1522729304512
316,73.58572119191955
317,61.454242820836626
318,66.1618175015346
319,68.29687920511012
320,70.63596137197726
321,74.47731025593964
322,71.71333839366123
323,58.17933975178886
324,68.42207791342453
325,79.93321443593459
326,61.67026812440751
327,81.3848490611513
328,53.90991013057146
329,76.34013190151467
330,63.385804506230194
