ID,weight(kg)
336,54.887639613047895
337,53.93093577276946
338,39.40643201581476
339,37.40605125886893
340,57.93169728666115
341,58.366562668605894
342,52.53936655054625
343,56.36618191166005
344,68.36846645333517
345,29.230582078307606
346,58.366562668605894
347,52.27844732137939
348,21.403005203302087
349,39.14551278664793
350,56.62710114082691
351,35.31869742553411
352,29.665447460252352
353,21.055112897746284
354,24.968901335249043
355,51.58266271026778
356,38.62367432831422
357,59.236293432495415
358,58.01867036305009
359,51.84358193943464
360,53.14817808526888
361,52.191474244990445
362,64.54165109222137
363,66.3680856963893
364,64.19375878666554
365,55.32250499499264
366,56.97499344638271
367,43.66811275887332
368,46.10335889776394
369,43.92903198804018
370,53.843962696380515
371,22.53365519635844
372,53.06120500887994
373,42.015624307483264
374,70.54279336305893
375,61.84548572416392
376,63.58494725194291
377,70.54279336305893
378,40.015243550537434
379,49.756228106099826
380,58.7144549741617
381,62.01943187694181
382,55.84434345332633
383,58.19261651582801
384,60.540889578329654
385,48.6255781130435
386,62.715216488053414
387,53.23515116165785
388,65.58532800888878
389,55.75737037693739
390,28.79571669636286
391,57.4968319047164
392,64.1067857102766
393,57.75775113388326
394,38.71064740470318
395,55.06158576582578
396,52.53936655054625
397,61.49759341860809
398,59.84510496721805
399,41.058920467204814
400,71.84738950889317
401,77.50063947417493
402,58.7144549741617
403,65.67230108527772
404,59.758131890829105
405,40.71102816164901
406,56.97499344638271
407,29.57847438386341
408,31.230962835253465
409,59.58418573805122
410,54.0179088491584
411,60.9757549602744
412,28.012959008862296
413,12.705697564407075
414,50.71293194637829
415,22.098789814413692
416,57.67077805749429
417,23.66430518941479
418,56.62710114082691
419,47.66887427276504
420,73.58685103667219
421,37.92788971720262
422,70.71673951583682
423,64.71559724499929
424,50.71293194637829
425,65.32440877972192
426,55.75737037693739
427,40.015243550537434
428,49.756228106099826
429,34.27502050886672
430,60.9757549602744
431,71.49949720333737
432,31.40490898803135
433,63.41100109916502
434,68.9772779880578
435,45.66849351581919
436,67.0638703075009
437,44.97270890470759
438,62.28035110610867
439,27.317174397750705
440,64.80257032138823
441,35.31869742553411
442,55.75737037693739
443,53.6700165436026
444,40.45010893248218
445,58.62748189777275
446,33.05739743942142
447,39.928270474148476
448,25.316793640804846
449,62.54127033527553
450,50.97385117554515
451,58.366562668605894
452,32.10069359914297
453,49.66925502971088
454,63.32402802277605
455,32.62253205747666
456,59.84510496721805
457,61.671539571386006
458,25.229820564415903
459,30.53517822414186
460,21.229059050524185
461,57.4968319047164
462,56.97499344638271
463,63.237054946387104
464,39.319458939425814
465,52.1045011686015
466,44.62481659915176
467,65.32440877972192
468,27.230201321361747
469,56.36618191166005
470,24.447062876915354
471,66.80295107833405
472,36.623293571368364
473,53.23515116165785
474,64.4546780158324
475,28.09993208525124
476,53.93093577276946
477,54.27882807832526
478,66.88992415472302
479,32.448585904698746
480,54.0179088491584
481,70.54279336305893
482,58.01867036305009
483,63.237054946387104
484,33.405289744977225
485,45.929412744986024
486,41.58075892553852
487,36.71026664775731
488,29.230582078307606
489,51.14779732832304
490,35.23172434914517
491,32.883451286643506
492,55.32250499499264
493,55.75737037693739
494,71.49949720333737
495,61.14970111305229
496,25.57771286997169
497,54.365801154714205
498,50.97385117554515
499,68.71635875889098
500,53.75698961999154
501,62.62824341166447
502,60.45391650194071
503,44.10297814081808
504,54.365801154714205
505,56.88802036999377
506,34.883832043589365
507,53.93093577276946
508,53.49607039082471
509,53.14817808526888
510,75.23933948806223
511,50.017147335266685
512,48.53860503665453
513,24.447062876915354
514,25.57771286997169
515,67.58570876583462
516,64.80257032138823
517,61.84548572416392
518,59.4102395852733
519,36.71026664775731
520,66.3680856963893
521,54.71369346027001
522,62.80218956444236
523,41.31983969637167
524,25.490739793582748
525,62.193378029719725
526,48.01676657832084
527,69.06425106444678
528,67.49873568944568
529,52.452393474157276
530,59.497212661662275
531,63.49797417555396
532,43.49416660609543
533,28.534797467196
534,23.490359036636903
535,60.45391650194071
536,21.055112897746284
537,47.581901196376094
538,53.06120500887994
539,34.883832043589365
540,20.620247515801537
541,65.75927416166667
542,57.4968319047164
543,55.75737037693739
544,57.583804981105345
545,64.01981263388765
546,38.797620481092125
547,58.105643439439035
548,54.0179088491584
549,24.968901335249043
550,63.93283955749871
551,35.05777819636725
552,48.79952426582139
553,59.58418573805122
554,27.317174397750705
555,30.100312842197113
556,72.19528181444898
557,70.02095490472522
558,55.931316529715275
559,65.75927416166667
560,57.40985882832746
561,56.62710114082691
562,35.840535883867815
563,67.0638703075009
564,61.84548572416392
565,65.32440877972192
566,53.14817808526888
567,58.80142805055064
568,32.79647821025456
569,71.41252412694843
570,54.0179088491584
571,47.060062738042376
572,52.80028577971308
573,49.14741657137719
574,40.79800123803798
575,64.36770493944346
576,60.71483573110754
577,35.23172434914517
578,56.97499344638271
579,66.54203184916722
580,46.19033197415288
581,62.10640495333078
582,47.14703581443132
583,69.67306259916941
584,71.67344335611529
585,60.80180880749651
586,48.103739654709784
587,62.715216488053414
588,57.93169728666115
589,59.14932035610647
590,59.236293432495415
591,52.80028577971308
592,12.183859106073385
593,24.273116724137438
594,62.36732418249761
595,46.97308966165343
596,31.230962835253465
597,24.360089800526396
598,45.23362813387445
599,71.41252412694843
600,63.845866481109766
601,61.75851264777495
602,55.84434345332633
603,37.92788971720262
604,36.27540126581256
605,34.97080511997831
606,53.49607039082471
607,57.061966522771655
608,60.9757549602744
609,56.62710114082691
610,53.6700165436026
611,49.58228195332194
612,68.10754722416831
613,64.88954339777717
614,57.93169728666115
615,22.359709043580537
616,62.715216488053414
617,55.75737037693739
618,58.80142805055064
619,38.97156663387001
620,72.02133566167106
621,65.58532800888878
622,33.927128203310915
623,54.80066653665895
624,68.80333183527992
625,60.19299727277385
626,51.408716557489896
627,56.36618191166005
628,26.01257825191645
629,63.15008186999816
630,22.53365519635844
631,59.236293432495415
632,42.36351661303907
633,24.621009029693255
634,63.58494725194291
635,44.01600506442912
636,60.45391650194071
637,25.055874411638
638,36.884212800535224
639,52.713312703324135
640,30.88307052969766
641,59.84510496721805
642,53.06120500887994
643,52.27844732137939
644,53.75698961999154
645,70.36884721028105
646,56.801047293604796
647,64.4546780158324
648,17.924082147744087
649,36.101455113034675
650,31.40490898803135
651,62.80218956444236
652,50.71293194637829
653,47.060062738042376
654,31.317935911642408
655,66.54203184916722
656,35.31869742553411
657,43.49416660609543
658,60.10602419638491
659,48.97347041859928
660,58.7144549741617
661,52.1045011686015
662,22.01181673802475
663,57.061966522771655
664,28.09993208525124
665,23.229439807470044
666,34.97080511997831
667,60.71483573110754
668,49.66925502971088
669,71.41252412694843
670,60.6278626547186
671,41.40681277276063
672,36.44934741859048
673,59.93207804360702
674,51.84358193943464
675,26.01257825191645
676,27.230201321361747
677,73.67382411306113
678,30.274258994975
679,62.54127033527553
680,60.80180880749651
681,54.104881925547346
682,25.142847488026945
683,27.056255168583846
684,65.93322031444455
685,54.887639613047895
686,51.930555015823586
687,68.45543952972412
688,56.01828960610425
689,58.19261651582801
690,64.4546780158324
691,40.45010893248218
692,39.40643201581476
693,28.012959008862296
694,59.236293432495415
695,47.84282042554295
696,52.88725885610202
697,55.32250499499264
698,36.01448203664573
699,55.931316529715275
700,66.19413954361141
701,62.62824341166447
702,52.27844732137939
703,61.84548572416392
704,68.02057414777937
705,64.88954339777717
706,53.75698961999154
707,72.02133566167106
708,47.40795504359818
709,41.66773200192749
710,60.6278626547186
711,73.06501257833847
712,46.45125120331974
713,65.93322031444455
714,31.05701668247555
715,35.405670501923055
716,67.23781646027882
717,58.88840112693961
718,64.1067857102766
719,69.41214337000255
720,51.84358193943464
721,42.10259738387224
722,60.10602419638491
723,51.930555015823586
724,68.36846645333517
725,27.230201321361747
726,65.67230108527772
727,56.88802036999377
728,71.41252412694843
729,45.1466550574855
730,60.019051119995964
731,24.186143647748494
732,39.058539710258984
733,24.794955182471156
734,57.4968319047164
735,57.583804981105345
736,54.19185500193629
737,36.101455113034675
738,17.05435138385458
739,60.279970349162795
740,59.67115881444016
741,58.366562668605894
742,38.88459355748107
743,19.402624446356242
744,24.186143647748494
745,66.28111262000036
746,48.6255781130435
747,66.62900492555616
748,64.80257032138823
749,40.537082008871124
750,56.45315498804902
751,64.62862416861032
752,34.27502050886672
753,58.105643439439035
754,67.93360107139043
755,23.1424667310811
756,73.06501257833847
757,57.583804981105345
758,56.62710114082691
759,24.273116724137438
760,67.15084338388985
761,35.144751272756224
762,16.88040523107668
763,21.837870585246847
764,65.15046262694403
765,55.75737037693739
766,26.6213897866391
767,60.6278626547186
768,59.93207804360702
769,82.37113175195614
770,67.0638703075009
771,63.58494725194291
772,55.148558842214754
773,61.84548572416392
774,19.141705217189397
775,52.80028577971308
776,66.62900492555616
777,49.495308876932995
778,62.8891626408313
779,66.62900492555616
780,51.23477040471201
781,21.055112897746284
782,58.366562668605894
783,65.93322031444455
784,46.88611658526449
785,56.540128064437965
786,69.32517029361361
787,72.36922796722686
788,57.844724210272204
789,60.10602419638491
790,38.101835869980505
791,23.403385960247945
792,55.84434345332633
793,51.14779732832304
794,34.27502050886672
795,57.4968319047164
796,54.887639613047895
797,66.62900492555616
798,58.366562668605894
799,35.666589731089914
800,52.974231932490994
801,25.055874411638
802,52.88725885610202
803,53.14817808526888
804,29.05663592552972
805,33.405289744977225
806,70.28187413389207
807,49.06044349498825
808,52.53936655054625
809,68.89030491166886
810,54.71369346027001
811,35.840535883867815
812,62.193378029719725
813,30.709124376919746
814,58.54050882138378
815,69.76003567555836
816,53.40909731443574
817,43.14627430053963
818,54.0179088491584
819,25.142847488026945
820,47.84282042554295
821,64.71559724499929
822,54.27882807832526
823,26.273497481083297
824,46.36427812693077
825,66.88992415472302
826,56.62710114082691
827,50.278066564433516
828,61.932458800552865
829,23.055493654692143
830,57.322885751938514
831,56.19223575888216
832,35.23172434914517
833,32.013720522754
834,25.055874411638
835,74.89144718250643
836,31.40490898803135
837,54.19185500193629
838,54.27882807832526
839,25.316793640804846
840,51.49568963387884
841,68.02057414777937
842,65.67230108527772
843,31.926747446365056
844,39.928270474148476
845,61.23667418944126
846,54.0179088491584
847,39.319458939425814
848,58.366562668605894
849,69.23819721722467
850,68.89030491166886
851,56.71407421721585
852,68.54241260611306
853,54.53974730749209
854,20.18538213385679
855,62.36732418249761
856,74.71750102972854
857,56.71407421721585
858,30.013339765808155
859,53.75698961999154
860,69.15122414083572
861,66.02019339083353
862,60.10602419638491
863,50.278066564433516
864,26.360470557472254
865,47.84282042554295
866,48.53860503665453
867,74.97842025889537
868,66.19413954361141
869,64.4546780158324
870,62.454297258886555
871,45.75546659220814
872,70.02095490472522
873,65.49835493249981
874,62.715216488053414
875,33.49226282136617
876,33.23134359219931
877,49.756228106099826
878,57.93169728666115
879,28.273878238029155
880,25.40376671719379
881,18.967759064411496
882,69.15122414083572
883,52.80028577971308
884,25.40376671719379
885,48.79952426582139
886,51.32174348110095
887,59.236293432495415
888,54.0179088491584
889,56.540128064437965
890,57.23591267554954
891,33.49226282136617
892,62.80218956444236
893,67.84662799500148
894,49.66925502971088
895,49.234389647766136
896,71.93436258528212
897,65.15046262694403
898,58.62748189777275
899,48.97347041859928
900,16.793432154687736
901,27.83901285608441
902,60.80180880749651
903,21.403005203302087
904,65.06348955055506
905,65.93322031444455
906,45.929412744986024
907,51.84358193943464
908,54.27882807832526
909,57.67077805749429
910,69.15122414083572
911,37.66697048803576
912,76.19604332834069
913,30.274258994975
914,54.0179088491584
915,46.36427812693077
916,26.534416710250156
917,35.405670501923055
918,58.975374203328556
919,31.40490898803135
920,59.84510496721805
921,55.32250499499264
922,68.54241260611306
923,54.53974730749209
924,58.54050882138378
925,61.14970111305229
926,69.06425106444678
927,43.32022045331752
928,16.097647543576144
929,59.14932035610647
930,59.236293432495415
931,70.02095490472522
932,23.055493654692143
933,25.751659022749593
934,44.62481659915176
935,57.322885751938514
936,25.490739793582748
937,62.715216488053414
938,48.45163196026559
939,54.80066653665895
940,68.80333183527992
941,63.67192032833185
942,33.23134359219931
943,41.493785849149575
944,30.622151300530803
945,17.576189842188285
946,55.75737037693739
947,57.061966522771655
948,47.320981967209235
949,68.9772779880578
950,60.36694342555177
951,21.48997827969103
952,25.751659022749593
953,20.44630136302365
954,28.534797467196
955,58.19261651582801
956,53.14817808526888
957,61.41062034221915
958,63.58494725194291
959,20.79419366857944
960,26.01257825191645
961,67.49873568944568
962,71.67344335611529
963,48.01676657832084
964,53.23515116165785
965,67.23781646027882
966,64.28073186305451
967,60.45391650194071
968,41.31983969637167
969,41.40681277276063
970,65.49835493249981
971,51.408716557489896
972,43.32022045331752
973,60.019051119995964
974,60.9757549602744
975,38.97156663387001
976,50.19109348804457
977,67.41176261305671
978,59.497212661662275
979,61.84548572416392
980,70.19490105750313
981,38.44972817553632
982,60.36694342555177
983,22.620628272747396
984,54.97461268943684
985,30.970043606086605
986,49.84320118248877
987,50.97385117554515
988,32.3616128283098
989,47.84282042554295
990,49.84320118248877
991,56.01828960610425
992,54.27882807832526
993,56.71407421721585
994,24.099170571359537
995,45.23362813387445
996,73.58685103667219
997,53.75698961999154
998,39.058539710258984
999,49.756228106099826
1000,32.53555898108772
1001,53.75698961999154
1002,23.66430518941479
1003,55.49645114777053
1004,57.1489395991606
1005,50.10412041165563
1006,52.62633962693519
1007,59.58418573805122
1008,57.1489395991606
1009,44.53784352276283
1010,39.580378168592674
1011,58.54050882138378
1012,71.58647027972631
1013,65.15046262694403
1014,50.79990502276726
1015,33.405289744977225
1016,64.1067857102766
1017,59.758131890829105
1018,18.27197445329989
1019,51.7566088630457
1020,40.97194739081587
1021,48.190712731098756
1022,44.01600506442912
1023,27.14322824497279
1024,46.71217043248657
1025,56.10526268249319
1026,57.1489395991606
1027,42.015624307483264
1028,52.27844732137939
1029,30.361232071363972
1030,63.15008186999816
1031,54.887639613047895
1032,38.27578202275842
1033,23.055493654692143
1034,37.66697048803576
1035,34.622912814422506
1036,54.71369346027001
1037,64.36770493944346
1038,46.27730505054183
1039,56.71407421721585
1040,56.540128064437965
1041,67.15084338388985
1042,23.751278265803748
1043,66.3680856963893
1044,69.23819721722467
1045,61.84548572416392
1046,57.583804981105345
1047,42.53746276581698
1048,28.3608513144181
1049,51.930555015823586
1050,53.40909731443574
1051,60.10602419638491
1052,56.62710114082691
1053,43.58113968248438
1054,65.75927416166667
1055,55.75737037693739
1056,53.75698961999154
1057,59.58418573805122
1058,40.276162779704265
1059,24.186143647748494
1060,71.76041643250423
1061,55.5834242241595
1062,61.584566494997034
1063,22.18576289080265
1064,70.80371259222579
1065,57.4968319047164
1066,34.18804743247776
1067,57.322885751938514
1068,52.191474244990445
1069,32.3616128283098
1070,56.540128064437965
1071,61.671539571386006
1072,62.715216488053414
1073,70.02095490472522
1074,47.14703581443132
1075,22.446682119969495
1076,35.666589731089914
1077,57.1489395991606
1078,63.67192032833185
1079,63.845866481109766
1080,76.63090871028544
1081,54.887639613047895
1082,37.14513202970207
1083,26.01257825191645
1084,32.883451286643506
1085,48.45163196026559
1086,28.534797467196
1087,29.92636668941921
1088,67.67268184222357
1089,37.23210510609101
1090,66.3680856963893
1091,49.40833580054402
1092,60.10602419638491
1093,29.491501307474465
1094,58.366562668605894
1095,42.45048968942801
1096,33.753182050533
1097,66.28111262000036
1098,59.84510496721805
1099,59.4102395852733
1100,55.2355319186037
1101,52.974231932490994
1102,40.79800123803798
1103,60.10602419638491
1104,53.3221242380468
1105,18.185001376910932
1106,45.05968198109653
1107,64.01981263388765
1108,48.01676657832084
1109,61.584566494997034
1110,45.32060121026339
1111,27.14322824497279
1112,68.28149337694623
1113,60.9757549602744
1114,27.14322824497279
1115,62.715216488053414
1116,54.45277423110315
1117,56.71407421721585
1118,23.403385960247945
1119,76.5439356338965
1120,30.187285918586056
1121,30.274258994975
1122,50.71293194637829
1123,57.75775113388326
1124,65.93322031444455
1125,30.100312842197113
1126,54.53974730749209
1127,31.143989758864493
1128,71.67344335611529
1129,47.75584734915398
1130,57.93169728666115
1131,54.19185500193629
1132,43.58113968248438
1133,65.75927416166667
1134,20.620247515801537
1135,50.10412041165563
1136,57.4968319047164
1137,25.925605175527508
1138,79.84891253667658
1139,27.404147474139663
1140,34.01410127969986
1141,74.89144718250643
1142,59.14932035610647
1143,57.23591267554954
1144,65.32440877972192
1145,69.23819721722467
1146,53.583043467213656
1147,19.83748982830099
1148,58.01867036305009
1149,52.53936655054625
1150,67.15084338388985
1151,65.49835493249981
1152,33.405289744977225
1153,59.14932035610647
1154,52.27844732137939
1155,55.75737037693739
1156,73.23895873111638
1157,43.14627430053963
1158,67.0638703075009
1159,29.05663592552972
1160,41.92865123109432
1161,55.670397300548444
1162,50.10412041165563
1163,64.80257032138823
1164,53.14817808526888
1165,43.14627430053963
1166,69.23819721722467
1167,40.97194739081587
1168,34.53593973803356
1169,60.10602419638491
1170,63.32402802277605
1171,58.366562668605894
1172,48.53860503665453
1173,48.79952426582139
1174,50.45201271721143
1175,60.9757549602744
1176,68.19452030055729
1177,31.578855140809253
1178,40.71102816164901
1179,52.713312703324135
1180,58.80142805055064
1181,52.36542039776833
1182,56.279208835271106
1183,66.19413954361141
1184,26.795335939417
1185,51.408716557489896
1186,37.40605125886893
1187,54.27882807832526
1188,62.01943187694181
1189,49.93017425887774
1190,35.405670501923055
1191,71.93436258528212
1192,39.23248586303687
1193,11.314128342183878
1194,23.1424667310811
1195,56.62710114082691
1196,56.36618191166005
1197,52.01752809221253
1198,48.53860503665453
1199,59.236293432495415
1200,54.0179088491584
1201,50.97385117554515
1202,55.75737037693739
1203,57.93169728666115
1204,61.49759341860809
1205,22.53365519635844
1206,44.62481659915176
1207,36.623293571368364
1208,30.622151300530803
1209,64.4546780158324
1210,32.62253205747666
1211,53.23515116165785
1212,58.7144549741617
1213,65.23743570333298
1214,57.583804981105345
1215,58.7144549741617
1216,41.23286661998273
1217,54.887639613047895
1218,58.45353574499484
1219,70.89068566861474
1220,29.31755515469655
1221,53.843962696380515
1222,26.01257825191645
1223,46.97308966165343
1224,39.23248586303687
1225,54.97461268943684
1226,60.10602419638491
1227,31.578855140809253
1228,19.576570599134143
1229,47.9297935019319
1230,80.19680484223238
1231,50.5389857936004
1232,46.62519735609763
1233,67.41176261305671
1234,63.237054946387104
1235,78.37037023806442
1236,26.447443633861198
1237,33.31831666858825
1238,62.715216488053414
1239,66.88992415472302
1240,58.105643439439035
1241,26.09955132830541
1242,70.71673951583682
1243,47.14703581443132
1244,31.317935911642408
1245,53.843962696380515
1246,55.32250499499264
1247,49.66925502971088
1248,54.626720383881036
1249,56.19223575888216
1250,63.32402802277605
1251,39.66735124498162
1252,59.84510496721805
1253,61.671539571386006
1254,61.84548572416392
1255,34.79685896720042
1256,52.191474244990445
1257,23.751278265803748
1258,56.97499344638271
1259,41.23286661998273
1260,28.012959008862296
1261,67.41176261305671
1262,55.2355319186037
1263,70.02095490472522
1264,48.712551189432446
1265,35.75356280747887
1266,63.758893404720794
1267,74.02171641861693
1268,33.05739743942142
1269,61.84548572416392
1270,56.279208835271106
1271,58.88840112693961
1272,59.236293432495415
1273,74.02171641861693
1274,55.75737037693739
1275,23.316412883859
1276,64.88954339777717
1277,40.79800123803798
1278,47.9297935019319
1279,56.62710114082691
1280,62.80218956444236
1281,51.32174348110095
1282,65.41138185611086
1283,47.581901196376094
1284,47.23400889082026
1285,62.976135717220274
1286,66.45505877277827
1287,32.27463975192086
1288,23.403385960247945
1289,69.32517029361361
1290,54.80066653665895
1291,64.62862416861032
1292,55.2355319186037
1293,45.49454736304128
1294,61.3236472658302
1295,67.15084338388985
1296,57.061966522771655
1297,33.49226282136617
1298,33.753182050533
1299,57.93169728666115
1300,56.97499344638271
1301,60.279970349162795
1302,69.67306259916941
1303,63.58494725194291
1304,64.54165109222137
1305,21.837870585246847
1306,50.886878099156206
1307,54.0179088491584
1308,67.23781646027882
1309,26.09955132830541
1310,64.97651647416612
1311,44.79876275192967
1312,58.54050882138378
1313,63.15008186999816
1314,55.75737037693739
1315,50.71293194637829
1316,63.758893404720794
1317,48.79952426582139
1318,64.71559724499929
1319,56.97499344638271
1320,50.79990502276726
1321,35.492643578312
1322,67.93360107139043
1323,55.06158576582578
1324,60.19299727277385
1325,28.708743619973916
1326,62.8891626408313
1327,62.193378029719725
1328,69.41214337000255
1329,70.80371259222579
1330,55.409478071381585
1331,32.62253205747666
1332,56.71407421721585
1333,59.497212661662275
1334,34.883832043589365
1335,64.71559724499929
1336,28.012959008862296
1337,67.93360107139043
1338,63.32402802277605
1339,32.448585904698746
1340,64.62862416861032
1341,73.15198565472744
1342,38.62367432831422
1343,37.49302433525787
1344,56.279208835271106
1345,55.75737037693739
1346,42.88535507137277
1347,49.93017425887774
1348,56.36618191166005
1349,29.230582078307606
1350,43.92903198804018
1351,25.055874411638
1352,51.49568963387884
1353,60.10602419638491
1354,60.9757549602744
1355,12.879643717184976
1356,41.493785849149575
1357,39.23248586303687
1358,30.187285918586056
1359,71.06463182139262
1360,20.96813982135734
1361,33.57923589775511
1362,28.621770543584958
1363,71.41252412694843
